year,isu_nm,cour_div,term,department,time_room,campus,prof_nm,waiting_yn,cour_nm,dept_cd,cour_cls,time,apply_dept
2022,교양,1,1R,교양교육원,미정,서울,한창수,N,1학년세미나Ⅰ,6649,KU,1(1),기계공학부
2022,교양,1,1R,교양교육원,미정,서울,홍대희,N,1학년세미나Ⅰ,6649,KV,1(1),기계공학부
2022,교양,1,1R,교양교육원,미정,서울,최인찬,N,1학년세미나Ⅰ,6649,KW,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,이홍철,N,1학년세미나Ⅰ,6649,KX,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,정의승,N,1학년세미나Ⅰ,6649,KY,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,명노해,N,1학년세미나Ⅰ,6649,KZ,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,서윤호,N,1학년세미나Ⅰ,6649,L1,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,류홍서,N,1학년세미나Ⅰ,6649,L2,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,이철웅,N,1학년세미나Ⅰ,6649,L3,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,김성범,N,1학년세미나Ⅰ,6649,L4,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,정태수,N,1학년세미나Ⅰ,6649,L5,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,한성원,N,1학년세미나Ⅰ,6649,L6,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,이효경,N,1학년세미나Ⅰ,6649,L7,1(1),산업경영공학부
2022,교양,1,1R,교양교육원,미정,서울,박중진,N,1학년세미나Ⅰ,6649,L8,1(1),의예과
2022,교양,1,1R,교양교육원,미정,서울,임춘학,N,1학년세미나Ⅰ,6649,L9,1(1),의예과
2022,교양,1,1R,교양교육원,미정,서울,한기훈,N,1학년세미나Ⅰ,6649,LA,1(1),의예과
2022,교양,1,1R,교양교육원,미정,서울,이동민,N,1학년세미나Ⅰ,6649,LB,1(1),의예과
2022,교양,1,1R,교양교육원,미정,서울,장성옥,N,1학년세미나Ⅰ,6649,LC,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,한금선,N,1학년세미나Ⅰ,6649,LD,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,송준아,N,1학년세미나Ⅰ,6649,LE,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,설근희,N,1학년세미나Ⅰ,6649,LF,1(1),"간호학과
"
2022,교양,1,1R,교양교육원,미정,서울,신나미,N,1학년세미나Ⅰ,6649,LG,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,박수경,N,1학년세미나Ⅰ,6649,LH,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,신현정,N,1학년세미나Ⅰ,6649,LI,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,오원옥,N,1학년세미나Ⅰ,6649,LJ,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,김성렬,N,1학년세미나Ⅰ,6649,LK,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,김경해,N,1학년세미나Ⅰ,6649,LL,1(1),간호학과
2022,교양,1,1R,교양교육원,미정,서울,강재우,N,1학년세미나Ⅰ,6649,LM,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,김영근,N,1학년세미나Ⅰ,6649,LN,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,김현철,N,1학년세미나Ⅰ,6649,LO,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,정연돈,N,1학년세미나Ⅰ,6649,LP,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,한정현,N,1학년세미나Ⅰ,6649,LQ,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,박성빈,N,1학년세미나Ⅰ,6649,LR,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,구건재,N,1학년세미나Ⅰ,6649,LS,1(1),컴퓨터학과
2022,교양,1,1R,교양교육원,미정,서울,김승주,N,1학년세미나Ⅰ,6649,LT,1(1),사이버국방학과
2022,교양,1,1R,교양교육원,미정,서울,홍석희,N,1학년세미나Ⅰ,6649,LU,1(1),사이버국방학과
2022,교양,1,1R,교양교육원,미정,서울,정종미,N,1학년세미나Ⅰ,6649,LV,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,인치호,N,1학년세미나Ⅰ,6649,LW,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,유승헌,N,1학년세미나Ⅰ,6649,LX,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,권민성,N,1학년세미나Ⅰ,6649,LY,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,박승민,N,1학년세미나Ⅰ,6649,LZ,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,김보섭,N,1학년세미나Ⅰ,6649,M1,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,이예승,N,1학년세미나Ⅰ,6649,M2,1(1),디자인조형학부
2022,교양,1,1R,교양교육원,미정,서울,김정호,N,1학년세미나Ⅰ,6649,M3,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,서창록,N,1학년세미나Ⅰ,6649,M4,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,박인원,N,1학년세미나Ⅰ,6649,M5,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,김병기,N,1학년세미나Ⅰ,6649,M6,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,오정훈,N,1학년세미나Ⅰ,6649,M7,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,이재승,N,1학년세미나Ⅰ,6649,M8,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,정서용,N,1학년세미나Ⅰ,6649,M9,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,이승호,N,1학년세미나Ⅰ,6649,MA,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,James William Potter,N,1학년세미나Ⅰ,6649,MB,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,Robert Rudolf,N,1학년세미나Ⅰ,6649,MC,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,곽도원,N,1학년세미나Ⅰ,6649,MD,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,임시정,N,1학년세미나Ⅰ,6649,ME,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,강규원,N,1학년세미나Ⅰ,6649,MF,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,김동중,N,1학년세미나Ⅰ,6649,MG,1(1),국제학부
2022,교양,1,1R,교양교육원,미정,서울,정세훈,N,1학년세미나Ⅰ,6649,MH,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,최세정,N,1학년세미나Ⅰ,6649,MI,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,Hee Sun Park,N,1학년세미나Ⅰ,6649,MJ,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,이헌율,N,1학년세미나Ⅰ,6649,MK,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,정윤혁,N,1학년세미나Ⅰ,6649,ML,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,신혜린,N,1학년세미나Ⅰ,6649,MM,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,이선경,N,1학년세미나Ⅰ,6649,MN,1(1),미디어학부
2022,교양,1,1R,교양교육원,미정,서울,고영학,N,1학년세미나Ⅰ,6649,MO,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,구자현,N,1학년세미나Ⅰ,6649,MP,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,성준경,N,1학년세미나Ⅰ,6649,MQ,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,윤대성,N,1학년세미나Ⅰ,6649,MR,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,윤명근,N,1학년세미나Ⅰ,6649,MS,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,이규백,N,1학년세미나Ⅰ,6649,MT,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,이기성,N,1학년세미나Ⅰ,6649,MU,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,정아람,N,1학년세미나Ⅰ,6649,MV,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,천홍구,N,1학년세미나Ⅰ,6649,MW,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,최연호,N,1학년세미나Ⅰ,6649,MX,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,윤명근,N,1학년세미나Ⅰ,6649,MY,1(1),바이오의공학부
2022,교양,1,1R,교양교육원,미정,서울,김성은,N,1학년세미나Ⅰ,6649,MZ,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,김인환,N,1학년세미나Ⅰ,6649,N1,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,서형주,N,1학년세미나Ⅰ,6649,N2,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,박재용,N,1학년세미나Ⅰ,6649,N3,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,임영희,N,1학년세미나Ⅰ,6649,N4,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,신민정,N,1학년세미나Ⅰ,6649,N5,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,안준용,N,1학년세미나Ⅰ,6649,N6,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,이하나,N,1학년세미나Ⅰ,6649,N7,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,홍성회,N,1학년세미나Ⅰ,6649,N8,1(1),바이오시스템의과학부
2022,교양,1,1R,교양교육원,미정,서울,김기현,N,1학년세미나Ⅰ,6649,N9,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,김성욱,N,1학년세미나Ⅰ,6649,NA,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,문경환,N,1학년세미나Ⅰ,6649,NB,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,김형동,N,1학년세미나Ⅰ,6649,NC,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,변상훈,N,1학년세미나Ⅰ,6649,ND,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,원승현,N,1학년세미나Ⅰ,6649,NF,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,윤범철,N,1학년세미나Ⅰ,6649,NG,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,최달웅,N,1학년세미나Ⅰ,6649,NH,1(1),보건환경융합과학부
2022,교양,1,1R,교양교육원,미정,서울,김록리,N,1학년세미나Ⅰ,6649,NI,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,김지환,N,1학년세미나Ⅰ,6649,NJ,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,김진호,N,1학년세미나Ⅰ,6649,NK,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,김혜영,N,1학년세미나Ⅰ,6649,NL,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,이현실,N,1학년세미나Ⅰ,6649,NM,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,이준협,N,1학년세미나Ⅰ,6649,NN,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,정혜주,N,1학년세미나Ⅰ,6649,NP,1(1),보건정책관리학부
2022,교양,1,1R,교양교육원,미정,서울,홍영기,N,1학년세미나Ⅰ,6649,NQ,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,강수진,N,1학년세미나Ⅰ,6649,NR,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,김상중,N,1학년세미나Ⅰ,6649,NS,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,김태진,N,1학년세미나Ⅰ,6649,NT,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,류경은,N,1학년세미나Ⅰ,6649,NU,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,박종수,N,1학년세미나Ⅰ,6649,NV,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,이희정,N,1학년세미나Ⅰ,6649,NW,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,김제완,N,1학년세미나Ⅰ,6649,NX,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,박지순,N,1학년세미나Ⅰ,6649,NY,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,윤영미,N,1학년세미나Ⅰ,6649,NZ,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,차진아,N,1학년세미나Ⅰ,6649,P1,1(1),자유전공학부
2022,교양,1,1R,교양교육원,미정,서울,손승현,N,1학년세미나Ⅰ,6649,P2,1(1),교육학과
2022,교양,1,1R,교양교육원,미정,서울,이상민,N,1학년세미나Ⅰ,6649,P3,1(1),교육학과
2022,교양,1,1R,교양교육원,미정,서울,김준희,N,1학년세미나Ⅰ,6649,P4,1(1),교육학과
2022,교양,1,1R,교양교육원,미정,서울,류태호,N,1학년세미나Ⅰ,6649,P5,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,강현민,N,1학년세미나Ⅰ,6649,P6,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,윤성진,N,1학년세미나Ⅰ,6649,P7,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,정주혁,N,1학년세미나Ⅰ,6649,P8,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,김매이,N,1학년세미나Ⅰ,6649,P9,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,박종훈,N,1학년세미나Ⅰ,6649,PA,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,천승현,N,1학년세미나Ⅰ,6649,PB,1(1),체육교육과
2022,교양,1,1R,교양교육원,미정,서울,이윤정,N,1학년세미나Ⅰ,6649,PC,1(1),가정교육과
2022,교양,1,1R,교양교육원,미정,서울,임정하,N,1학년세미나Ⅰ,6649,PD,1(1),가정교육과
2022,교양,1,1R,교양교육원,미정,서울,김용철,N,1학년세미나Ⅰ,6649,PE,1(1),수학교육과
2022,교양,1,1R,교양교육원,미정,서울,김홍찬,N,1학년세미나Ⅰ,6649,PF,1(1),수학교육과
2022,교양,1,1R,교양교육원,미정,서울,전경욱,N,1학년세미나Ⅰ,6649,PG,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,고형진,N,1학년세미나Ⅰ,6649,PH,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,이창희,N,1학년세미나Ⅰ,6649,PI,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,이관규,N,1학년세미나Ⅰ,6649,PJ,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,김유범,N,1학년세미나Ⅰ,6649,PK,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,이순영,N,1학년세미나Ⅰ,6649,PL,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,정재림,N,1학년세미나Ⅰ,6649,PM,1(1),국어교육과
2022,교양,1,1R,교양교육원,미정,서울,어도선,N,1학년세미나Ⅰ,6649,PN,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,최인철,N,1학년세미나Ⅰ,6649,PO,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,이신숙,N,1학년세미나Ⅰ,6649,PP,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,최석무,N,1학년세미나Ⅰ,6649,PQ,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,강유선,N,1학년세미나Ⅰ,6649,PR,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,이상근,N,1학년세미나Ⅰ,6649,PS,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,노애경,N,1학년세미나Ⅰ,6649,PT,1(1),영어교육과
2022,교양,1,1R,교양교육원,미정,서울,김영호,N,1학년세미나Ⅰ,6649,PU,1(1),지리교육과
2022,교양,1,1R,교양교육원,미정,서울,김오석,N,1학년세미나Ⅰ,6649,PV,1(1),지리교육과
2022,교양,1,1R,교양교육원,미정,서울,박현숙,N,1학년세미나Ⅰ,6649,PW,1(1),역사교육과
2022,교양,1,1R,교양교육원,미정,서울,권내현,N,1학년세미나Ⅰ,6649,PX,1(1),역사교육과
2022,교양,1,1R,교양교육원,미정,서울,조영헌,N,1학년세미나Ⅰ,6649,PY,1(1),역사교육과
2022,교양,1,1R,교양교육원,미정,서울,정순일,N,1학년세미나Ⅰ,6649,PZ,1(1),역사교육과
2022,교양,1,1R,교양교육원,미정,서울,홍용진,N,1학년세미나Ⅰ,6649,Q1,1(1),역사교육과
2022,교양,1,1R,교양교육원,미정,서울,이철호,N,1학년세미나Ⅰ,6649,Q2,1(1),융합에너지공학과
2022,교양,1,1R,교양교육원,미정,서울,이해석,N,1학년세미나Ⅰ,6649,Q3,1(1),융합에너지공학과
2022,교양,1,1R,교양교육원,미정,서울,왕건욱,N,1학년세미나Ⅰ,6649,Q4,1(1),융합에너지공학과
2022,교양,1,1R,교양교육원,미정,서울,윤영수,N,1학년세미나Ⅰ,6649,Q5,1(1),융합에너지공학과
2022,교양,1,1R,교양교육원,미정,서울,김용주,N,1학년세미나Ⅰ,6649,Q6,1(1),융합에너지공학과
2022,교양,1,1R,교양교육원,미정,서울,임희석,N,1학년세미나Ⅰ,6649,Q7,1(1),데이터과학과
2022,교양,1,1R,교양교육원,미정,서울,서태원,N,1학년세미나Ⅰ,6649,Q8,1(1),데이터과학과
2022,교양,1,1R,교양교육원,미정,서울,최진영,N,1학년세미나Ⅰ,6649,Q9,1(1),스마트보안학부
2022,교양,1,1R,교양교육원,미정,서울,윤지원,N,1학년세미나Ⅰ,6649,QA,1(1),스마트보안학부
2022,교양,1,1R,교양교육원,미정,서울,김은기,N,1학년세미나Ⅰ,6649,QB,1(1),"글로벌한국융합학부
"
2022,교양,1,1R,교양교육원,미정,서울,서두원,N,1학년세미나Ⅰ,6649,QC,1(1),글로벌한국융합학부
2022,교양,1,1R,교양교육원,미정,서울,한정선,N,1학년세미나Ⅰ,6649,QD,1(1),글로벌한국융합학부
2022,교양,1,1R,교양교육원,미정,서울,김창래,N,1학년세미나Ⅰ,6649,QE,1(1),철학과
2022,교양,1,1R,국제어학원,"월(1) 국제관 112호<br>
수(1) 국제관 112호",서울,Anthony Death,N,ACADEMIC ENGLISHⅠ(영강),3649,1,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(2) 국제관 512A호<br>
수(2) 국제관 512A호",서울,David M. Docherty,N,ACADEMIC ENGLISHⅠ(영강),3649,2,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(4) 국제관 512A호<br>
수(4) 국제관 512A호",서울,Anthony Hanf,N,ACADEMIC ENGLISHⅠ(영강),3649,3,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(4) 국제관 414호<br>
수(4) 국제관 414호",서울,David M. Docherty,N,ACADEMIC ENGLISHⅠ(영강),3649,4,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(5) 국제관 407A호<br>
수(5) 국제관 407A호",서울,Paulette M. Hawkins,N,ACADEMIC ENGLISHⅠ(영강),3649,5,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(6) 국제관 407A호<br>
수(6) 국제관 407A호",서울,Paulette M. Hawkins,N,ACADEMIC ENGLISHⅠ(영강),3649,6,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(1) 국제관 112호<br>
목(1) 국제관 112호",서울,Anthony Hanf,N,ACADEMIC ENGLISHⅠ(영강),3649,7,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(4) 국제관 412호<br>
목(4) 국제관 412호",서울,Anthony Hanf,N,ACADEMIC ENGLISHⅠ(영강),3649,8,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(3) 국제관 512A호<br>
목(3) 국제관 512A호",서울,David M. Docherty,N,ACADEMIC ENGLISHⅠ(영강),3649,9,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(2) 국제관 413호<br>
수(2) 국제관 413호",서울,Derek Winchester,N,ACADEMIC ENGLISHⅠ(영강),3649,10,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(1) 국제관 512A호<br>
수(1) 국제관 512A호",서울,Anthony Hanf,N,ACADEMIC ENGLISHⅠ(영강),3649,11,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(3) 국제관 413호<br>
수(3) 국제관 413호",서울,Derek Winchester,N,ACADEMIC ENGLISHⅠ(영강),3649,12,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(5) 국제관 413호<br>
목(5) 국제관 413호",서울,Paulette M. Hawkins,N,ACADEMIC ENGLISHⅠ(영강),3649,13,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(2) 국제관 112호<br>
수(2) 국제관 112호",서울,Anthony Death,N,ACADEMIC ENGLISHⅠ(영강),3649,14,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(2) 국제관 407A호<br>
목(2) 국제관 407A호",서울,Anthony Death,N,ACADEMIC ENGLISHⅠ(영강),3649,15,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(4) 국제관 413호<br>
목(4) 국제관 413호",서울,Paulette M. Hawkins,N,ACADEMIC ENGLISHⅠ(영강),3649,16,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(6) 국제관 312호<br>
목(6) 국제관 312호",서울,Derek Winchester,N,ACADEMIC ENGLISHⅠ(영강),3649,17,1(2),"중급/경영대학, 자유전공학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(3) 국제관 212호<br>
수(3) 국제관 212호",서울,Dara Seamus Fox,N,ACADEMIC ENGLISHⅠ(영강),3649,18,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(4) 국제관 112호<br>
수(4) 국제관 112호",서울,Dara Seamus Fox,N,ACADEMIC ENGLISHⅠ(영강),3649,19,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(5) 국제관 312호<br>
수(5) 국제관 312호",서울,Glenn P. Sundeen,N,ACADEMIC ENGLISHⅠ(영강),3649,20,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(3) 국제관 411호<br>
목(3) 국제관 411호",서울,Mark Robert Eade,N,ACADEMIC ENGLISHⅠ(영강),3649,21,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"월(6) 국제관 408B호<br>
수(6) 국제관 408B호",서울,Mark Robert Eade,N,ACADEMIC ENGLISHⅠ(영강),3649,22,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(6) 국제관 411호<br>
목(6) 국제관 411호",서울,Peter S. Sylvestre,N,ACADEMIC ENGLISHⅠ(영강),3649,23,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(5) 국제관 412호<br>
목(5) 국제관 412호",서울,Glenn P. Sundeen,N,ACADEMIC ENGLISHⅠ(영강),3649,24,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(4) 국제관 112호<br>
목(4) 국제관 112호",서울,Michael A. Mumford,N,ACADEMIC ENGLISHⅠ(영강),3649,25,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
2022,교양,1,1R,국제어학원,"화(6) 국제관 413호<br>
목(6) 국제관 413호",서울,Dara Seamus Fox,N,ACADEMIC ENGLISHⅠ(영강),3649,26,1(2),"중급/정경대학, 미디어학부, 국제학부(1학년 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능"
