entire,campus,number,class_,seperate,major,class_name,prof,time,place
전공관련교양,서울,IFLS302,07,교양,교양교육원,영어읽기와토론I(영강),최선영,3(3),화(1) 교양관 414호 목(1) 교양관 414호
전공관련교양,서울,IFLS302,08,교양,교양교육원,영어읽기와토론I(영강),전범수,3(3),월(6) 교육관 406호 수(6) 교육관 406호
선택교양,서울,PHIL143,00,교양,철학과,동양예술의철학적이해,빈동철,3(3),화(6) 사대신관 402호 목(6) 사대신관 402호
선택교양,서울,PHIL145,01,교양,철학과,불교와현대사회,이병욱,3(3),월(2) 법학관구관 B103호 수(2) 법학관구관 B103호
선택교양,서울,PHIL145,02,교양,철학과,불교와현대사회,마해륜,3(3),화(5) 법학관신관 208호 목(5) 법학관신관 208호
선택교양,서울,POLI108,00,교양,정치외교학과,국제정치의이해,공민석,3(3),월(3-4) 교양관 110호 수(3-4) 교양관 110호
선택교양,서울,PSYC110,01,교양,심리학과,심리학의이해,구민모,3(3),월(5) 법학관구관 B102호 수(5) 법학관구관 B102호
선택교양,서울,PSYC110,02,교양,심리학과,심리학의이해,백연지,3(3),월(2) 아산이학관 230호 수(2) 아산이학관 230호
선택교양,서울,PSYC110,03,교양,심리학과,심리학의이해,김나라,3(3),화(5) 법학관구관 B102호 목(5) 법학관구관 B102호
선택교양,서울,PSYC110,04,교양,심리학과,심리학의이해,김나라,3(3),화(3-4) 교양관 406호 목(3-4) 교양관 406호
선택교양,서울,PSYC110,05,교양,심리학과,심리학의이해,정지선,3(3),월(2) 법학관신관 207호 수(2) 법학관신관 207호
선택교양,서울,RUSS124,00,교양,노어노문학과,러시아명작의이해,최진희,3(3),수(2) 사대신관 124호 금(2) 사대신관 124호
ACADEMIC ENGLISH,서울,IFLS011,M0,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 초급,월쉬널래그첸드라베단,1(2),월(2) 국제관 414호 수(2) 국제관 414호
ACADEMIC ENGLISH,서울,IFLS011,M1,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 초급,Peter L. Sinclair,1(2),화(2) 국제관 407A호 목(2) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,M2,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 초급,Peter L. Sinclair,1(2),화(3) 국제관 407A호 목(3) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,M3,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 초급,Zane Carl Ivy,1(2),화(5) 국제관 414호 목(5) 국제관 414호
ACADEMIC ENGLISH,서울,IFLS011,M4,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 초급,잼버졸탄폴,1(2),월(1) 국제관 511호 수(1) 국제관 511호
ACADEMIC ENGLISH,서울,IFLS011,M5,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 초급,Declan Flynn,1(2),화(7) 국제관 312호 목(7) 국제관 312호
ACADEMIC ENGLISH,서울,IFLS012,R0,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 초급 재수강/미이수자반(일반 2012-2019학번),잼버졸탄폴,1(2),화(1) 국제관 512A호 목(1) 국제관 512A호
ACADEMIC ENGLISH,서울,IFLS012,R1,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 초급 재수강/미이수자반(일반 2012-2019학번),잼버졸탄폴,1(2),월(2) 국제관 511호 수(2) 국제관 511호
ACADEMIC ENGLISH,서울,IFLS012,R2,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 초급 재수강/미이수자반(일반 2012-2019학번),Alexander Vos,1(2),화(2) 국제관 408B호 목(2) 국제관 408B호
ACADEMIC ENGLISH,서울,IFLS012,R3,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 초급 재수강/미이수자반(일반 2012-2019학번),Alexander Vos,1(2),월(4) 국제관 312호 수(4) 국제관 312호
1학년세미나,서울,GEKS005,F4,교양,교양교육원,1학년세미나Ⅰ 식품공학과,김경헌,1(1),미정
1학년세미나,서울,GEKS005,F5,교양,교양교육원,1학년세미나Ⅰ 식품공학과,이성준,1(1),미정
1학년세미나,서울,GEKS005,F6,교양,교양교육원,1학년세미나Ⅰ 식품공학과,류지훈,1(1),미정
1학년세미나,서울,GEKS005,F7,교양,교양교육원,1학년세미나Ⅰ 식품공학과,박은영,1(1),미정
1학년세미나,서울,GEKS005,F8,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,정진호,1(1),미정
1학년세미나,서울,GEKS005,F9,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,박우준,1(1),미정
1학년세미나,서울,GEKS005,FA,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,전진형,1(1),미정
1학년세미나,서울,GEKS005,FB,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,권정환,1(1),미정
1학년세미나,서울,GEKS005,FC,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,전성우,1(1),미정
전공관련교양,서울,IFLS304,00,교양,교양교육원,고급영문법(영강),이지영,3(3),월(3-4) 서관 224B호 수(3-4) 서관 224B호
전공관련교양,서울,IFLS305,01,교양,교양교육원,실용영어읽기와쓰기(영강),임현선,3(3),화(1) 교양관 208호 목(1) 교양관 208호
전공관련교양,서울,IFLS305,02,교양,교양교육원,실용영어읽기와쓰기(영강),김선희,3(3),월(5) 교양관 314호 수(5) 교양관 314호
전공관련교양,서울,IFLS305,03,교양,교양교육원,실용영어읽기와쓰기(영강),유영현,3(3),화(7-8) 교양관 207호 목(7-8) 교양관 207호
전공관련교양,서울,IFLS305,04,교양,교양교육원,실용영어읽기와쓰기(영강),이진형,3(3),월(1) 교양관 208호 수(1) 교양관 208호
전공관련교양,서울,IFLS305,05,교양,교양교육원,실용영어읽기와쓰기(영강),김선희,3(3),월(7-8) 교양관 204호 수(7-8) 교양관 204호
전공관련교양,서울,IFLS306,00,교양,국제어학원,학술영작문-인문사회계(영강),Michael D. Blackwood,3(3),월(2) 국제관 108A호 수(2) 국제관 108A호
전공관련교양,서울,IFLS307,00,교양,국제어학원,학술영작문-자연계(영강),Gil Michael Ian Coombe,3(3),화(2) 국제관 411호 목(2) 국제관 411호
전공관련교양,서울,IFLS308,01,교양,국제어학원,미디어영어(영강),Michael D. Blackwood,3(3),월(6) 국제관 512A호 수(6) 국제관 512A호
전공관련교양,서울,IFLS308,02,교양,국제어학원,미디어영어(영강),Michael D. Blackwood,3(3),화(5) 국제관 511A호 목(5) 국제관 511A호
선택교양,서울,SOCI114,00,교양,사회학과,정보사회론,안소영,3(3),수(6) 법학도서관 B101호 금(6) 법학도서관 B101호
선택교양,서울,SOCI116,00,교양,사회학과,성과사회,문지선,3(3),화(6) 서관 202호 목(6) 서관 202호
선택교양,서울,SOCI124,00,교양,사회학과,여가와사회,김영선,3(3),월(2) 법학관신관 501호 수(2) 법학관신관 501호
선택교양,서울,SPAN103,00,교양,서어서문학과,스페인문화의이해,전미연,3(3),월(5) 사대신관 223호 수(5) 사대신관 223호
선택교양,서울,SPFL131,01,교양,교양교육원,심화글쓰기 콘텐츠기반글쓰기,김혜령,2(3),화(6) 교양관 305호 목(6) 교양관 305호
선택교양,서울,SPFL131,02,교양,교양교육원,심화글쓰기 자기성찰적글쓰기,황정현,2(3),월(6) 교양관 405호 수(6) 교양관 405호
선택교양,서울,SPFL131,03,교양,교양교육원,심화글쓰기 진로역량강화글쓰기,장미정,2(3),화(3-4) 교양관 305호 목(3-4) 교양관 305호
선택교양,서울,SPFL131,E1,교양,교양교육원,심화글쓰기 외국인반(초급),박정은,2(3),월(2) 교양관 208호 수(2) 교양관 208호
선택교양,서울,SPFL131,F1,교양,교양교육원,심화글쓰기 외국인반(중급),김경연,2(3),화(2) 교양관 208호 목(2) 교양관 208호
선택교양,서울,SPFL131,F2,교양,교양교육원,심화글쓰기 외국인반(중급),김경연,2(3),화(3-4) 교양관 208호 목(3-4) 교양관 208호
문과대학,서울,JAPN217,00,전공선택,일어일문학과,일본어학의이해Ⅰ(외국어강의),Komatsu Nana,3(3),화(6) 법학관구관 B104호 목(6) 법학관구관 B104호
문과대학,서울,LALW103,00,전공필수,인문학과정의융합전공,응용논리학,전영삼,3(3),월(2) 교육관 313호 수(2) 교육관 313호
문과대학,서울,CHIN203,01,전공선택,중어중문학과,"중국어회화I(외국어강의) 중국,대만,홍콩 국적학생 수강불가",Zuo Simin,3(3),화(5) 서관 316A호 목(5) 서관 316A호
문과대학,서울,HANM201,00,전공필수,한문학과,맹자읽기I,양원석,3(3),월(2) 교양관 414호 수(2) 교양관 414호
미디어학부,서울,JMCO203,01,전공필수,미디어학부,"미디어학입문 * 수강대상 : 미디어학부(이중,부전공), 융합전공 및 타과생 수강 가능",정세훈,3(3),월(2) 미디어관 410호 수(2) 미디어관 410호
문과대학,서울,PHIL192,00,전공선택,철학과,동양철학개론,김형찬,3(3),화(7-8) 교양관 605호 목(7-8) 교양관 605호
문과대학,서울,UNIP201,00,전공필수,통일과국제평화융합전공,통일과국제평화입문,윤인진 이신화박상수 허은김용현 박건우한운석,3(3),월(6-8) 서관 307호 금(6-8) 서관 307호
문과대학,서울,HOKA005,00,전공선택,한국사학과,한국사입문  ,송규진,3(3),화(5) 법학관신관 202호 목(5) 법학관신관 202호
ACADEMIC ENGLISH,서울,IFLS012,R4,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 초급 재수강/미이수자반(일반 2012-2019학번),Darius Goodwin,1(2),월(4) 국제관 414호 수(4) 국제관 414호
ACADEMIC ENGLISH,서울,IFLS012,R5,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 초급 재수강/미이수자반(일반 2012-2019학번),Mark Robert Eade,1(2),월(5) 국제관 211호 수(5) 국제관 211호
ACADEMIC ENGLISH,서울,IFLS012,R6,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Anthony Hanf,1(2),월(2) 국제관 436호 수(2) 국제관 436호
ACADEMIC ENGLISH,서울,IFLS012,R7,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Anthony Hanf,1(2),월(3) 국제관 436호 수(3) 국제관 436호
ACADEMIC ENGLISH,서울,IFLS012,R8,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),David M. Docherty,1(2),화(2) 국제관 511호 목(2) 국제관 511호
ACADEMIC ENGLISH,서울,IFLS012,R9,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),David M. Docherty,1(2),화(3) 국제관 511호 목(3) 국제관 511호
ACADEMIC ENGLISH,서울,IFLS012,RA,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Kirstie Bromenshenk,1(2),월(3) 국제관 411호 수(3) 국제관 411호
ACADEMIC ENGLISH,서울,IFLS012,RB,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Manuel Lara,1(2),화(7) 국제관 412호 목(7) 국제관 412호
ACADEMIC ENGLISH,서울,IFLS012,RC,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Kirstie Bromenshenk,1(2),화(4) 국제관 312호 목(4) 국제관 312호
ACADEMIC ENGLISH,서울,IFLS012,RD,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Russell Mason,1(2),화(6) 국제관 511호 목(6) 국제관 511호
1학년세미나,서울,GEKS005,FD,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,최윤이,1(1),미정
1학년세미나,서울,GEKS005,FE,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,Asia Khamzina,1(1),미정
1학년세미나,서울,GEKS005,FF,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,옥용식,1(1),미정
1학년세미나,서울,GEKS005,FG,교양,교양교육원,1학년세미나Ⅰ 환경생태공학부,김태욱,1(1),미정
1학년세미나,서울,GEKS005,FH,교양,교양교육원,1학년세미나Ⅰ 식품자원경제학과,한두봉,1(1),미정
1학년세미나,서울,GEKS005,FI,교양,교양교육원,1학년세미나Ⅰ 식품자원경제학과,양승룡,1(1),미정
1학년세미나,서울,GEKS005,FJ,교양,교양교육원,1학년세미나Ⅰ 식품자원경제학과,서병선,1(1),미정
1학년세미나,서울,GEKS005,FK,교양,교양교육원,1학년세미나Ⅰ 식품자원경제학과,임송수,1(1),미정
1학년세미나,서울,GEKS005,FL,교양,교양교육원,1학년세미나Ⅰ 식품자원경제학과,박호정,1(1),미정
1학년세미나,서울,GEKS005,FM,교양,교양교육원,1학년세미나Ⅰ 식품자원경제학과,서동희,1(1),미정
전공관련교양,서울,IFLS309,01,교양,국제어학원,비즈니스영어(영강),Peter S. Sylvestre,3(3),월(6) 국제관 511B호 수(6) 국제관 511B호
전공관련교양,서울,IFLS309,02,교양,국제어학원,비즈니스영어(영강),Peter S. Sylvestre,3(3),화(6) 국제관 512A호 목(6) 국제관 512A호
전공관련교양,서울,IFLS319,01,교양,국제어학원,영어발표와연설(영강),Cheryl Faye Magnant,3(3),월(1) 국제관 408B호 수(1) 국제관 408B호
전공관련교양,서울,IFLS319,02,교양,국제어학원,영어발표와연설(영강),Paulette M. Hawkins,3(3),화(5) 국제관 211호 목(5) 국제관 211호
전공관련교양,서울,IFLS320,01,교양,국제어학원,영어를통한비판적사고(영강),Anthony Death,3(3),월(6) 국제관 414호 수(6) 국제관 414호
전공관련교양,서울,IFLS320,02,교양,국제어학원,영어를통한비판적사고(영강),Alexander Vos,3(3),월(2) 국제관 312호 수(2) 국제관 312호
전공관련교양,서울,IFLS322,00,교양,교양교육원,영상독일어,이상욱,3(3),월(1) 교양관 105호 수(1) 교양관 105호
전공관련교양,서울,IFLS324,01,교양,교양교육원,"독일어CEFR(AII-I)(외국어강의) 독문과 19학번 끝자리 홀수, GERM351-01 독어 CEFR BI-I세트",Harald Gaerber,3(3),화(2) 교양관 402호 목(2) 교양관 402호
전공관련교양,서울,IFLS324,02,교양,교양교육원,"독일어CEFR(AII-I)(외국어강의) 독문과 19학번 끝자리 짝수, GERM351-02 독어 CEFR BI-I세트",Malte Kelpin,3(3),화(3-4) 서관 314B호 목(3-4) 서관 314B호
전공관련교양,서울,IFLS332,00,교양,국제어학원,학문목적고급영어(영강),Michael A. Mumford,3(3),화(5) 국제관 408B호 목(5) 국제관 408B호
선택교양,서울,SPFL131,G1,교양,교양교육원,심화글쓰기 외국인반(고급),박정은,2(3),월(3-4) 교양관 208호 수(3-4) 교양관 208호
선택교양,서울,SPFL131,G2,교양,교양교육원,심화글쓰기 외국인반(고급) [강의실: SK미래관 504호],박정은,2(3),월(6)  수(6)
선택교양,서울,SPFL131,G3,교양,교양교육원,심화글쓰기 외국인반(고급),곽새롬,2(3),화(6) 교양관 208호 목(6) 교양관 208호
선택교양,서울,SPGE107,00,교양,교양교육원,낭만파음악산책,옥상훈,2(2),수(1-2) 교양관 204호
선택교양,서울,SPGE108,00,교양,교양교육원,판소리의이해,박인혜,2(2),수(3-4) 교양관 105호
선택교양,서울,SPGE112,00,교양,교양교육원,기초음악이론,류경선,2(2),월(3-4) 교양관 606호
선택교양,서울,SPGE129,00,교양,교양교육원,사회봉사의이론과실제,변민수,2(2),월(7-8) 교양관 105호
선택교양,서울,SPGE166,00,교양,교양교육원,기초음악작곡법,류경선,3(3),월(2) 교양관 606호 수(2) 교양관 606호
선택교양,서울,SPGE176,00,교양,교양교육원,한국의역사와문화(영강) 외국인/재외국민/순수정원외 입학유형만 수강,김성남,3(3),수(3-4) 교양관 602호 금(3-4) 교양관 602호
선택교양,서울,SPGE197,00,교양,교양교육원,글로벌현장실습Ⅰ 해외인턴십 확정자 대상,김정호,3(0),미정
문과대학,서울,JAPN235,00,전공선택,일어일문학과,일본전통극의이해,김충영,3(3),월(7-8) 서관 314B호 수(7-8) 서관 314B호
문과대학,서울,JAPN242,00,전공선택,일어일문학과,비주얼속의일본역사(외국어강의),김용철,3(3),월(6) 국제관 114호 수(6) 국제관 114호
문과대학,서울,JAPN243,00,전공선택,일어일문학과,초급일본어작문(외국어강의),김보경,2(3),월(3-4) 교양관 102호 수(3-4) 교양관 102호
문과대학,서울,JAPN244,00,전공선택,일어일문학과,중급일본어작문(외국어강의),권근령,2(3),화(3-4) 법학관구관 B104호 목(3-4) 법학관구관 B104호
문과대학,서울,JAPN245,00,전공선택,일어일문학과,초급일본어독해(외국어강의),김경미,2(3),월(1) 교양관 109호 수(1) 교양관 109호
문과대학,서울,JAPN246,00,전공선택,일어일문학과,중급일본어독해(외국어강의),이가현,2(3),화(5) 사대신관 402호 목(5) 사대신관 402호
문과대학,서울,JAPN247,00,전공선택,일어일문학과,초급일본어회화(외국어강의),Komatsu Nana,2(3),월(2) 법학관구관 B104호 수(2) 법학관구관 B104호
문과대학,서울,JAPN248,00,전공선택,일어일문학과,중급일본어회화(외국어강의),Sugimoto Shogo,2(3),화(2) 교육관 504호 목(2) 교육관 504호
문과대학,서울,JAPN308,00,전공선택,일어일문학과,역사자료로보는동아시아공동체,송완범,3(3),화(1) 교양관 412호 목(1) 교양관 412호
문과대학,서울,JAPN313,00,전공선택,일어일문학과,일본어고전문법(외국어강의),CHIBA SAYURI,3(3),월(6) 교양관 111호 수(6) 교양관 111호
문과대학,서울,JAPN329,00,전공선택,일어일문학과,일본근현대문학과번역,김효순,3(3),화(2) 서관 314A호 목(2) 서관 314A호
문과대학,서울,LALW112,00,전공필수,인문학과정의융합전공,갈등사회론,김선업,3(3),월(5) 교육관 104호 수(5) 교육관 104호
문과대학,서울,CHIN203,02,전공선택,중어중문학과,"중국어회화I(외국어강의) 중국,대만,홍콩 국적학생 수강불가",조은정,3(3),월(6) 법학관구관 B103호 수(6) 서관 307호
문과대학,서울,CHIN203,03,전공선택,중어중문학과,"중국어회화I(외국어강의) 중국,대만,홍콩 국적학생 수강불가",김주희,3(3),월(1) 서관 224B호 수(1) 서관 224B호
문과대학,서울,CHIN205,01,전공선택,중어중문학과,중급중국어강독I 중문과는 2학년만,신경미,3(5),화(3) 서관 402호 수(2) 서관 404호
문과대학,서울,CHIN205,02,전공선택,중어중문학과,중급중국어강독I 중문과는 2학년만,강에스더,3(5),화(2) 법학관신관 203호 수(3) 서관 402호
문과대학,서울,CHIN211,00,전공선택,중어중문학과,현대중국어문법I,최규발,3(3),화(5) 서관 316B호 목(5) 서관 316B호
문과대학,서울,CHIN223,00,전공선택,중어중문학과,중국고전문학사I,정욱진,3(3),화(6) 서관 307호 목(6) 서관 307호
문과대학,서울,CHIN241,00,전공선택,중어중문학과,현대중국사회의이해,손주연,3(3),화(7-8) 서관 317호 목(7-8) 서관 317호
문과대학,서울,CHIN301,00,전공선택,중어중문학과,고급중국어연습I,정명숙,3(3),화(6) 정경관 508호 목(6) 정경관 508호
문과대학,서울,CHIN303,01,전공선택,중어중문학과,중국어작문I(외국어강의),WU XIAOLI,3(3),화(1) 서관 316A호 목(1) 서관 316A호
문과대학,서울,CHIN303,02,전공선택,중어중문학과,"중국어작문I(외국어강의) 중국,대만,홍콩 국적학생 수강불가",Zuo Simin,3(3),화(2) 서관 402호 목(2) 서관 402호
문과대학,서울,HANM251,00,전공선택,한문학과,서예의감상과실습I,김동협,3(3),금(5-6) 서관 215호
문과대학,서울,HANM255,00,전공선택,한문학과,사기열전의역사와인물,김정숙,3(3),화(1) 서관 223호 목(1) 서관 223호
문과대학,서울,HANM257,00,전공선택,한문학과,한문학과문화유산,임준철,3(3),화(6) 서관 316A호 목(6) 서관 316A호
문과대학,서울,HANM259,00,전공선택,한문학과,한시의세계,유호진,3(3),화(2) 교육관 310호 목(2) 교육관 310호
문과대학,서울,HANM351,00,전공선택,한문학과,한문학비평의세계,김경,3(3),수(3-4) 서관 314B호 금(3-4) 서관 314B호
문과대학,서울,HANM361,00,전공필수,한문학과,논어읽기,양원석,3(3),월(1) 서관 315호 수(1) 서관 315호
문과대학,서울,HANM363,00,전공선택,한문학과,한문교과교재연구및지도법,김영옥,2(2),월(3-4) 서관 403호
문과대학,서울,HANM365,00,전공선택,한문학과,한문산문의세계,박경남,3(3),화(2) 서관 224B호 목(2) 서관 224B호
문과대학,서울,HANM369,00,전공선택,한문학과,한문학과자연과학,오보라,3(3),화(6) 법학관신관 208호 목(6) 법학관신관 208호
문과대학,서울,HANM457,00,전공선택,한문학과,한문고전의정리와번역,권진옥,3(3),수(6) 교양관 104호 금(6) 교양관 104호
미디어학부,서울,JMCO203,02,전공필수,미디어학부,"미디어학입문 * 수강대상 : 미디어학부(이중,부전공), 융합전공 및 타과생 수강 가능",정세훈,3(3),월(5) 교양관 201호 수(5) 교양관 201호
미디어학부,서울,JMCO203,03,전공필수,미디어학부,"미디어학입문(영강) * 수강대상 : 미디어학부(이중,부전공), 융합전공 및 타과생 수강 가능",이명선,3(3),월(1) 교양관 311호 수(1) 교양관 311호
미디어학부,서울,JMCO240,00,전공선택,미디어학부,PR의이해,정원준,3(3),목(5-6) 미디어관 410호
미디어학부,서울,JMCO247,01,전공필수,미디어학부,창의적미디어기획과표현  ,마동훈,3(4),금(1-3) 미디어관 412호
미디어학부,서울,JMCO247,02,전공필수,미디어학부,창의적미디어기획과표현  ,마동훈,3(4),금(5-7) 미디어관 412호
미디어학부,서울,JMCO248,00,전공필수,미디어학부,미디어데이터사이언스입문  ,백현미,3(3),화(2-4) 미디어관 602호
미디어학부,서울,JMCO253,00,전공선택,미디어학부,저널리즘의이해 * 유사과목 : JMCO211 저널리즘,심재철,3(3),월(1) 미디어관 410호 수(1) 미디어관 410호
미디어학부,서울,JMCO255,00,전공선택,미디어학부,미디어와정치(영강) * 유사과목 : JMCO349 정치커뮤니케이션,민영,3(3),월(6) 미디어관 410호 수(6) 미디어관 410호
미디어학부,서울,JMCO257,00,전공선택,미디어학부,한국의문화와미디어(영강) * 유사과목 : JMCO436 한국의문화와미디어,박지훈,3(3),목(5-6) 정경관 201호
미디어학부,서울,JMCO262,00,전공선택,미디어학부,"미디어와젠더(영강) * 유사과목 : JMCO243 여성과미디어
",김수미,3(3),화(3-4) 미디어관 410호 목(3-4) 미디어관 410호
문과대학,서울,PHIL331,00,전공선택,철학과,중국선진철학,이승환,3(3),화(2) 법학관구관 207호 목(2) 법학관구관 207호
문과대학,서울,PHIL345,00,전공선택,철학과,독일고전철학,이석배,3(3),금(3-5) 서관 223호
문과대학,서울,PHIL351,00,전공선택,철학과,심리철학,하종호,3(3),화(6) 법학관구관 206호 목(6) 법학관구관 206호
문과대학,서울,PHIL353,00,전공선택,철학과,철학적인간학,김창래,3(3),월(3-4) 법학관구관 B102호 수(3-4) 법학관구관 B102호
문과대학,서울,PHIL356,00,전공선택,철학과,과학철학,이영의,3(3),화(1) 교양관 209호 목(1) 교양관 209호
문과대학,서울,PHIL358,00,전공선택,철학과,미학,전예완,3(3),금(6-8) 법학관신관 206호
문과대학,서울,PHIL375,00,전공선택,철학과,논리철학,정인교,3(3),화(5) 서관 225호 목(5) 서관 225호
문과대학,서울,PHIL389,00,전공선택,철학과,종교철학 강의시간:12시~13시15분,하종호,3(3),화(3-4) 법학관신관 207호 목(3-4) 법학관신관 207호
문과대학,서울,PHIL394,00,전공선택,철학과,응용윤리학(영강),성창원,3(3),월(6) 서관 314A호 수(6) 서관 314A호
문과대학,서울,PHIL414,00,전공선택,철학과,불교철학특강,조성택,3(3),월(5) 교양관 109호 수(5) 교양관 109호
문과대학,서울,PHIL448,00,전공선택,철학과,특정학파의철학연구,이재훈,3(3),금(1-2) 서관 314A호
문과대학,서울,HOKA201,01,전공필수,한국사학과,고적조사실습,송양섭,3(3),목(5-6) 국제관 307B호
문과대학,서울,HOKA201,02,전공필수,한국사학과,고적조사실습,유바다,3(3),금(5-6) 서관 317호
문과대학,서울,HOKA203,00,전공필수,한국사학과,한국역사입문I,이진한,3(3),월(6) 서관 401호 수(6) 서관 401호
문과대학,서울,HOKA204,00,전공필수,한국사학과,한국역사입문II,정병욱,3(3),화(2) 서관 225호 목(2) 서관 225호
문과대학,서울,HOKA211,00,전공선택,한국사학과,한국문화의기원,박대재,3(3),월(2) 서관 225호 수(2) 서관 225호
문과대학,서울,HOKA213,00,전공선택,한국사학과,고려전기사 (담당교수 변경/2.25),김창현,3(3),월(6) 법학관구관 B104호 수(6) 법학관구관 B104호
문과대학,서울,HOKA215,00,전공선택,한국사학과,조선전기사,강제훈,3(3),월(1) 교육관 311호 수(1) 교육관 311호
문과대학,서울,HOKA217,00,전공선택,한국사학과,한국근대사,유바다,3(3),월(6) 서관 317호 수(6) 서관 317호
문과대학,서울,HOKA219,00,전공선택,한국사학과,한국현대사I,윤효정,3(3),월(6-8) 서관 224B호
문과대학,서울,HOKA221,00,전공선택,한국사학과,한국근현대사료선독,박한민,3(3),월(5) 교육관 308호 수(5) 교육관 308호
ACADEMIC ENGLISH,서울,IFLS012,RE,교양,국제어학원,ACADEMIC ENGLISHⅡ(영강) 중급 재수강/미이수자반(일반 2012-2019학번),Dara Seamus Fox,1(2),월(6) 국제관 211호 수(6) 국제관 211호
1학년세미나,서울,GEKS005,FN,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,김병곤,1(1),미정
1학년세미나,서울,GEKS005,FO,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,이내영,1(1),미정
1학년세미나,서울,GEKS005,FP,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,이신화,1(1),미정
1학년세미나,서울,GEKS005,FQ,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,박홍규,1(1),미정
1학년세미나,서울,GEKS005,FR,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,이동선,1(1),미정
1학년세미나,서울,GEKS005,FS,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,이용욱,1(1),미정
1학년세미나,서울,GEKS005,FT,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,주형민,1(1),미정
1학년세미나,서울,GEKS005,FU,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,정재관,1(1),미정
1학년세미나,서울,GEKS005,FV,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,신재혁,1(1),미정
1학년세미나,서울,GEKS005,FW,교양,교양교육원,1학년세미나Ⅰ 정치외교학과,김헌준,1(1),미정
전공관련교양,서울,IMEN151,01,교양,산업경영공학부,선형대수,최대식,3(4),월(5-6) 아산이학관 113호 금(8) 아산이학관 113호
전공관련교양,서울,IMEN151,02,교양,산업경영공학부,선형대수,최대식,3(4),월(7-9) 아산이학관 112호 금(9) 아산이학관 112호
전공관련교양,서울,JURA150,01,교양,법학전문대학원,법학통론 자유전공학부,이상돈,3(3),화(2) 법학관신관 101호 목(2) 법학관신관 101호
전공관련교양,서울,JURA150,02,교양,법학전문대학원,법학통론,이정선,3(3),금(6-8) 법학관신관 201호
전공관련교양,서울,JURA150,03,교양,법학전문대학원,법학통론,김문정,3(3),월(5) 법학관신관 202호 수(5) 법학관신관 202호
전공관련교양,서울,JURA150,04,교양,법학전문대학원,법학통론,이은주,3(3),화(5-6) 법학도서관 B101호
전공관련교양,서울,JURA150,05,교양,법학전문대학원,법학통론,남중권,3(3),화(2) 법학관신관 201호 목(2) 법학관신관 201호
전공관련교양,서울,KHPM101,01,교양,보건정책관리학부,사회와건강,이예지,3(3),수(1-2) 하나과학관 102호
전공관련교양,서울,KHPM101,02,교양,보건정책관리학부,사회와건강(영강) 보건정책관리학부 1~4학년 전용강좌,김진호,3(3),화(1) 하나과학관 지하 131호 목(1) 하나과학관 지하 131호
